Date/Time,ZONE1:Zone Total Internal Total Heating Energy [J](Hourly),ZONE2:Zone Total Internal Total Heating Energy [J](Hourly),ZONE3:Zone Total Internal Total Heating Energy [J](Hourly),ZONE4:Zone Total Internal Total Heating Energy [J](Hourly),ZONE1:Zone People Occupant Count [](Hourly),ZONE1:Zone People Total Heating Energy [J](Hourly),ZONE2:Zone People Occupant Count [](Hourly),ZONE2:Zone People Total Heating Energy [J](Hourly),ZONE3:Zone People Occupant Count [](Hourly),ZONE3:Zone People Total Heating Energy [J](Hourly),ZONE4:Zone People Occupant Count [](Hourly),ZONE4:Zone People Total Heating Energy [J](Hourly),ZONE1:Zone Lights Total Heating Energy [J](Hourly),ZONE2:Zone Lights Total Heating Energy [J](Hourly),ZONE3:Zone Lights Total Heating Energy [J](Hourly),ZONE4:Zone Lights Total Heating Energy [J](Hourly),ZONE1:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE2:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE3:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE4:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE2:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE3:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE4:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE2:Zone Mean Radiant Temperature [C](Hourly),ZONE3:Zone Mean Radiant Temperature [C](Hourly),ZONE4:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE2:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE3:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE4:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE1:Zone Air Temperature [C](Hourly),ZONE1:Zone Air Relative Humidity [%](Hourly),ZONE1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE2:Zone Air Temperature [C](Hourly),ZONE2:Zone Air Relative Humidity [%](Hourly),ZONE2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE3:Zone Air Temperature [C](Hourly),ZONE3:Zone Air Relative Humidity [%](Hourly),ZONE3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE4:Zone Air Temperature [C](Hourly),ZONE4:Zone Air Relative Humidity [%](Hourly),ZONE4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE1:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly),ZONE2:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly),ZONE3:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly),ZONE4:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly) 
 01/01  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.543660307229829,15.6415298991364,15.734911327125511,15.891615185006053,10.427526132676269,10.294630079699117,10.42752615632977,10.294630050781319,16.00000000000099,69.49039325533424,16.0,100.0,16.000000001562399,68.87747443759092,16.0,100.0,16.00000000000094,69.49039292031789,16.0,100.0,16.000000001364766,68.87747440794223,16.0,100.0,119295.29981789756,292206.62595505,4393099.121018087,0.0,57005.370397479855,207297.1987289185,4392697.631038579,0.0,35940.716887526905,323835.76647496319,4393099.121028097,0.0,3108.0377028267203,283446.6422794614,4392697.630522986,0.0,0.17420813734353136,0.17419059858188799,0.17420813734394378,0.17419059858092054 
 01/01  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.165384077642438,15.261930856992342,15.337789546482368,15.489170826548426,10.310824521291983,10.326116785908044,10.310824504394935,10.326116898743195,15.999999999999999,68.95004690111944,16.0,100.0,16.00000000000136,69.02375382594822,16.0,100.0,16.0,68.95004654232304,16.0,100.0,16.00000000000113,69.02375385697293,16.0,100.0,459813.78534328247,22665.973739664278,4328493.137703587,0.0,402713.02853844527,0.0,4328342.7729195789,0.0,348023.7086871661,22663.767918878715,4328493.137699594,0.0,279684.1001977893,0.0,4328342.772935781,0.0,0.17423596142819468,0.17423807677640947,0.1742359614279013,0.17423807677729767 
 01/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.944477577685026,15.038632054840976,15.099208963541662,15.243054466575588,10.407943415004203,10.398717402701392,10.407943430424256,10.39871735475913,16.000000000000005,69.39880986262023,16.0,100.0,16.0,69.3591229031222,16.0,100.0,15.999999999999999,69.3988112838087,16.0,100.0,15.999999999999999,69.3591221592981,16.0,100.0,448050.84081829039,149757.40919107485,4357439.959138394,0.0,351590.59500287767,163844.40119335734,4357594.400767504,0.0,337483.30051936567,149743.18373685954,4357439.959141897,0.0,226771.9277237719,163826.7772290578,4357594.400753478,0.0,0.17428424076585934,0.1742831054997804,0.17428424076613922,0.1742831054989474 
 01/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.793396218442837,14.884745270904013,14.932676373432763,15.066840276129696,10.240761696874502,10.19106357434363,10.240761693098,10.191063594809983,16.0,68.62729034866696,16.0,100.0,16.0,68.40031504947749,16.0,100.0,16.000000000000005,68.62729034626772,16.0,100.0,15.999999999999999,68.40031575846531,16.0,100.0,543234.6815269668,56506.64973394952,4179347.0157445638,0.0,515073.002012364,9631.057481946642,4179046.140625434,0.0,437368.12003355546,56501.37640838541,4179347.0157458486,0.0,395757.826995287,9630.034569228783,4179046.140627655,0.0,0.1742595193628095,0.17425302001838814,0.17425951936274423,0.17425302001874169 
 01/02  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.66939519227403,14.759168707616292,14.797884715129861,14.925581658047442,9.996158334717347,9.777675116469665,9.99615838339688,9.777675260494036,15.999999999999999,67.518435872947,16.0,100.0,16.000000000000005,66.54761524859576,16.0,100.0,16.0,67.51843521862067,16.0,100.0,16.000000000000005,66.54761484740048,16.0,100.0,574364.5064227879,512767.92377792109,4200086.887862453,0.0,515294.8221689923,375512.2563006653,4199577.942860842,0.0,471688.82510612989,512722.5157445472,4200086.887879789,0.0,400294.1796039059,375474.9980219179,4199577.94282066,0.0,0.17422121702274188,0.17419344105552082,0.1742212170235712,0.17419344105365107 
 01/02  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.566679644548837,14.65528358972933,14.686616872505399,14.810950367924214,9.636636328048068,9.599503112311636,9.636636299564965,9.599503038646012,16.0,65.90519134572755,16.0,100.0,16.0,65.75343738211775,16.0,100.0,16.0,65.90519199402144,16.0,100.0,16.000000000000005,65.7534381062092,16.0,100.0,895331.9191672334,87731.01062556164,4240927.022938354,0.0,898723.5818459709,1825.890158875211,4240387.167728918,0.0,794881.4878284399,87723.28568863037,4240927.022934322,0.0,785548.0648049518,1825.706807525927,4240387.167754594,0.0,0.17428526984118776,0.1742809497234764,0.17428526984070773,0.17428094972510625 
 01/02  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.459554336029888,14.550631023114958,14.578866350256673,14.699137180147709,9.968645201296213,10.092774244982908,9.96864520191496,10.092774222508908,16.000000000000005,67.3885215178601,16.0,100.0,16.000000000000005,67.9525320086255,16.0,100.0,16.000000000000005,67.38852151822955,16.0,100.0,15.999999999999986,67.95253303287103,16.0,100.0,837118.938767345,32051.39904957143,4568554.148115079,0.0,673283.4919640507,95626.30352241872,4569217.708185152,0.0,734576.7503541048,32048.487070756804,4568554.148110337,0.0,561338.1559221443,95617.06156405839,4569217.708185728,0.0,0.17456318162518634,0.17457937892004903,0.1745631816251971,0.17457937891964923 
 01/02  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.377803418412862,14.469052782690929,14.49278822135682,14.60788527115619,10.10854278679504,10.240566392380308,10.108542755373563,10.240566377522394,16.000000000000005,68.0250997450848,16.0,100.0,15.999999999999992,68.63352902147725,16.0,100.0,16.0,68.02509904115907,16.0,100.0,16.000000000000005,68.6335276719277,16.0,100.0,1081296.955002891,0.0,4554802.69733329,0.0,944760.9242837664,0.0,4555118.22254777,0.0,979055.5627382069,0.0,4554802.69732171,0.0,834779.9417882002,0.0,4555118.22257375,0.0,0.17481360137362679,0.17483114987771224,0.17481360137306699,0.1748311498789673 
 01/02  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.331817198988036,14.417769367391488,14.430956525497763,14.542998640016928,10.631737669056763,10.897934320925016,10.631737636952807,10.897934287891692,16.000000000000008,70.44501065195056,16.0,100.0,16.000000000000005,71.70427096087978,16.0,100.0,16.00000000000001,70.44501063221628,16.0,100.0,16.0,71.70427135859548,16.0,100.0,1219850.957103293,0.0,4145202.391239188,0.0,890579.126720699,0.0,4146205.937200647,0.0,1124776.6266482103,0.0,4145202.391222617,0.0,784019.5162932754,0.0,4146205.9372272116,0.0,0.17518263925864406,0.17521908730807657,0.17518263925807296,0.17521908730892478 
 01/02  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.310515407678805,15.376018975758742,15.323579228453042,15.417833756607133,10.815761805772114,10.765704522289554,10.815761963467132,10.765703884100207,20.00309767443604,55.43632783689111,20.0,24.0,20.006717015305097,55.24323349013137,20.0,24.0,20.003259942441557,55.43578862187615,20.0,24.0,20.00699102272996,55.24231860486498,20.0,24.0,3658376.0564335917,424401.9647379386,7191499.612436462,0.0,3546877.6256666018,436964.51237022827,7194567.497031038,0.0,3603046.7018828068,428451.3186645576,7191629.518936545,0.0,3455749.623276437,443742.64517722759,7194789.376874017,0.0,0.17791498848218599,0.17790902270809604,0.17791508603017024,0.17790918735304188 
 01/02  07:00:00,843750.0,843750.0,843750.0,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.980406950099713,16.04515117156869,15.9764635207682,16.068265434168667,10.453494949584142,10.280036138948761,10.45349481159096,10.280036122412673,19.99999999999999,54.1237281255579,20.0,24.0,20.000000000000058,53.50107929784121,20.0,24.0,19.999999999999987,54.12372920474299,20.0,24.0,20.000000000000047,53.501079245489759,20.0,24.0,2220960.126652168,655338.6598684372,7623485.734736912,0.0,2267108.0715926967,481957.03645226467,7622351.303604322,0.0,2157025.497109099,655302.0892431879,7623485.734745198,0.0,2164950.3394263789,481914.09076106516,7622351.303465218,0.0,0.17840261179173726,0.17837890442174676,0.17840261179217718,0.17837890441991437 
 01/02  08:00:00,2463750.0,2463750.0,2463750.0,2463750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,16.833421422596016,16.901893224401495,16.859207654211134,16.956267884607859,9.463413068640124,9.15356776670292,9.46341305760755,9.153567763518149,20.000000000000026,50.6625046104571,20.0,24.0,19.99999999999996,49.616701373203337,20.0,24.0,20.0,50.662504622046679,20.0,24.0,20.000000000000119,49.61670033758492,20.0,24.0,11406478.922157132,883021.2945334537,8972861.316332,0.0,11422660.02667725,591682.4222884101,8970624.685721813,0.0,11332395.697631484,882965.7062526883,8972861.316403505,0.0,11326074.627708674,591633.7917054878,8970624.685638594,0.0,0.1786088590881576,0.1785689558561583,0.17860885908948785,0.17856895585473396 
 01/02  09:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,45537.721861678845,38692.41436734598,29487.29010661489,37420.23264037575,17.394995728514649,17.4678204218052,17.450314216652236,17.55972290006733,9.061317159547093,9.091975410074204,9.061317151259284,9.091975292849745,20.000000000000055,49.29392381865015,20.0,24.0,19.999999999999959,49.397203133646829,20.0,24.0,20.000000000000026,49.29392428913055,20.0,24.0,20.000000000000104,49.39720169175823,20.0,24.0,10875975.513199002,626536.9243516013,9733712.702987267,0.0,10874548.17604078,598351.8420149812,9733476.4969128,0.0,10790708.757082245,626491.3639729614,9733712.702974562,0.0,10770918.733574847,598298.7916717198,9733476.496939678,0.0,0.17860149693604888,0.17860543624004333,0.17860149693562353,0.17860543624074769 
 01/02  10:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,159941.23487560784,135893.17592094965,103557.2365404165,131118.80356326395,17.703133075073198,17.771986160988538,17.763780153000146,17.889250642758975,9.14473267821601,9.130239637480365,9.144732686562266,9.130239704116848,19.999999999999976,49.571651500506799,20.0,24.0,20.00000000000004,49.52348310867339,20.0,24.0,19.999999999999955,49.57165199005038,20.0,24.0,19.999999999999959,49.52348310549025,20.0,24.0,10681956.18587962,801801.7196138045,9748994.167986654,0.0,10675579.367031165,803668.3439328885,9749009.061407278,0.0,10599488.797040664,801745.3775079073,9748994.167992033,0.0,10563023.328496512,803591.1643572165,9749009.061399533,0.0,0.1785468371220739,0.178545000211401,0.17854683712221557,0.17854500021118067 
 01/02  11:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,512792.5729907983,488672.2586986829,230547.9169251514,293447.3805822545,18.003425988778337,18.066767038802273,17.994250105483606,18.13476272271671,8.718371893212808,8.567723623360717,8.718371862526825,8.56772358522486,20.000000000000047,48.168129429052189,20.0,24.0,19.999999999999984,47.68106961541711,20.0,24.0,19.999999999999959,48.16813088374089,20.0,24.0,19.999999999999998,47.68106958402593,20.0,24.0,10359443.855317777,1071423.4669886309,9632978.926626582,0.0,10347318.308073266,954859.3844681655,9632023.548057087,0.0,10323518.360665562,1071392.6145543184,9632978.926664245,0.0,10271112.713188366,954797.6680446083,9632023.548011609,0.0,0.17844310898603289,0.17842456037423796,0.1784431089867332,0.17842456037339372 
 01/02  12:00:00,4151250.0,4151250.0,4151250.0,4151250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,1479466.3140219299,1422359.9996101279,437384.7009775697,588409.6263111129,18.551533662231014,18.587943884547188,18.156828512385194,18.330514663273726,8.103359383094629,8.004697078894575,8.103359395076158,8.004697081480734,19.999999999999937,46.1955481491815,20.0,24.0,19.999999999999948,45.88607674986179,20.0,24.0,19.999999999999998,46.19554815983384,20.0,24.0,19.99999999999989,45.88607674572088,20.0,24.0,10062212.700520203,734029.4249239257,9372746.303441819,0.0,10048726.64917253,616181.9330509944,9371799.205233617,0.0,10256071.347713527,734144.839813519,9372746.303461422,0.0,10171356.956550483,616243.5822728867,9371799.205218588,0.0,0.17825144065130117,0.178239674024388,0.17825144065149516,0.178239674024301 
 01/02  13:00:00,4151250.0,4151250.0,4151250.0,4151250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,1066073.1407382184,942928.6195556058,433029.5139496781,559435.2649989305,18.598784582323647,18.619759621532248,18.24596432037357,18.443826462089814,7.040749929638398,6.609612572017364,7.04074991417711,6.609612635195606,19.999999999999976,42.997602820594178,20.0,24.0,19.999999999999987,41.76408829775758,20.0,24.0,20.000000000000047,42.99760161685422,20.0,24.0,19.999999999999948,41.764088707694209,20.0,24.0,10758075.646875551,1410313.4647035043,10004320.901889798,0.0,10750305.78527774,1136647.402131611,10001931.485856679,0.0,10935783.368457525,1410522.5442537924,10004320.901990686,0.0,10831320.832528748,1136725.0642557245,10001931.485729175,0.0,0.17813267003626968,0.17808586700715815,0.17813267003816084,0.17808586700481469 
 01/02  14:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,1057398.295487816,853324.7084901868,422120.4468964357,482987.37372755279,18.738330809028985,18.73483768504889,18.409432334868943,18.604041705315276,6.328220781007661,6.444980509209316,6.3282207581479279,6.444980454341106,19.999999999999976,40.91703098172044,20.0,24.0,19.999999999999969,41.26826031176862,20.0,24.0,20.000000000000033,40.91703013978332,20.0,24.0,20.00000000000017,41.2682595069973,20.0,24.0,10564193.460257948,385717.9127443923,10179805.395783442,0.0,10572967.280972327,351372.57566333629,10179467.738870727,0.0,10724218.765356048,385765.92317666808,10179805.395746336,0.0,10624119.453609594,351387.68920948126,10179467.738943123,0.0,0.178009130213677,0.1780224485187026,0.17800913021251539,0.1780224485205045 
 01/02  15:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,1374860.694483643,932192.4638438913,434921.5150860379,342364.09259389757,19.006344374145987,18.89692479957427,18.52024770608185,18.65917021940765,5.982590809939389,5.547110895566398,5.982590797407627,5.547110863417924,20.000000000000019,39.99066310284965,20.0,24.0,19.99999999999997,38.85424047499609,20.0,24.0,20.000000000000019,39.990663141169289,20.0,24.0,19.999999999999955,38.85423956211571,20.0,24.0,10573293.446613655,1606352.1210164563,10329568.690094043,0.0,10645166.269460954,1434602.3568608363,10327999.584911367,0.0,10834515.948007588,1606716.047961845,10329568.690196924,0.0,10772256.13347647,1434760.0107687137,10327999.584765422,0.0,0.17793220328676227,0.17788920312020227,0.17793220328895499,0.17788920311723176 
 01/02  16:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,344337.15579557916,227910.32915713735,147879.5229071288,136184.77141082978,18.731784606355985,18.69939358290966,18.496147758299569,18.64389712565163,5.154917551737675,5.348821875480397,5.154917520643186,5.348821905533889,19.999999999999976,37.73921853301602,20.0,24.0,19.999999999999898,38.30174817410342,20.0,24.0,20.000000000000069,37.739217041384758,20.0,24.0,20.000000000000033,38.30174668926663,20.0,24.0,10470893.777472925,319189.6259529548,10008714.214582848,0.0,10387288.52272773,177038.57800668054,10008422.626326584,0.0,10600778.240752485,319240.5611763397,10008714.214528028,0.0,10423998.282582049,177047.94368324,10008422.626427945,0.0,0.17782268633720609,0.17784399534431143,0.17782268633550128,0.1778439953468943 
 01/02  17:00:00,3307500.0,3307500.0,3307500.0,3307500.0,6.25,1687500.0,6.25,1687500.0,6.25,1687500.0,6.25,1687500.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,18.358331182756016,18.393321330883777,18.287046246588383,18.440351305865744,6.063704335902578,6.031435024797038,6.063704306501854,6.031434995437586,20.000000000000005,40.16867568740036,20.0,24.0,20.000000000000136,40.08963756322911,20.0,24.0,20.000000000000044,40.16867572074431,20.0,24.0,20.00000000000001,40.08963832087401,20.0,24.0,10910617.803072917,601617.2522659014,9740937.810863357,0.0,10908371.182684228,695059.9742553296,9741701.46585917,0.0,10943719.180891477,601631.439416761,9740937.810878322,0.0,10884481.103571393,695045.9320036816,9741701.465819208,0.0,0.17798211928754258,0.17797912076047449,0.17798211928831013,0.17797912075917414 
 01/02  18:00:00,2463750.0,2463750.0,2463750.0,2463750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,18.13984353790733,18.195559727300656,18.13309707049854,18.288373149940289,5.350094710846272,5.234060543748337,5.350094680654464,5.234060579342601,19.999999999999976,38.22610938051336,20.0,24.0,19.999999999999955,37.918314597216518,20.0,24.0,20.000000000000008,38.22610862873444,20.0,24.0,19.9999999999999,37.918314972006488,20.0,24.0,11499769.42908218,390975.840817148,9842371.659577463,0.0,11489958.525181378,272212.7228656292,9841372.57060865,0.0,11492771.075869563,390974.7217970679,9842371.659597792,0.0,11433838.417348337,272200.24380266826,9841372.570591752,0.0,0.17802328438373608,0.17801161751384243,0.17802328438390933,0.17801161751378279 
 01/02  19:00:00,1620000.0,1620000.0,1620000.0,1620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,17.166796894228296,17.24947926421972,17.269997152122735,17.433752102291689,4.850222220187031,4.770723286358684,4.850222225396847,4.7707231463412189,16.0636174199488,47.29928451010158,16.0,100.0,16.048881435618694,47.080337946528199,16.0,100.0,16.063798159644354,47.298772160199558,16.0,100.0,16.049161095113669,47.07951904518345,16.0,100.0,6020437.238567899,546445.4029152468,6322779.23852977,0.0,6046616.267544933,496083.96400546046,6307134.81408668,0.0,5959208.213383045,546474.9197418597,6322965.559367975,0.0,5950310.318778264,496139.0459035768,6307417.340926221,0.0,0.17550190905007555,0.17548586301394598,0.17550201810903688,0.17548603173383715 
 01/02  20:00:00,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,16.22959730890259,16.329209158919899,16.38135220411842,16.561531304327415,4.7858160339528059,4.904911790493811,4.785816044307167,4.904911829153094,16.000000046825848,47.26975445102548,16.0,100.0,16.00000136831915,47.668962032273899,16.0,100.0,16.00000004636298,47.269754435285857,16.0,100.0,16.00000131945433,47.6689625441147,16.0,100.0,104903.36840049151,198708.78893186784,6728346.2516373959,0.0,49283.3574680931,283234.80082043909,6728590.711467651,0.0,104896.22373388945,273988.1292172231,6728346.249688153,0.0,49279.16667985038,381979.8306772445,6728590.604445042,0.0,0.17572706476058157,0.17573869852700042,0.175727064759842,0.17573869849847466 
 01/02  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.273523198826674,15.381495532096702,15.432660028921646,15.617929746952927,5.090068727777843,5.189845508187344,5.09006872588501,5.1898455352385,16.000000000000779,48.28226364571671,16.0,100.0,16.00000000109767,48.61912719660998,16.0,100.0,16.00000000000077,48.282263644823469,16.0,100.0,16.00000000103576,48.61912719054632,16.0,100.0,359652.4343248015,0.0,6722780.813253956,0.0,204229.27141474043,34295.37606859411,6723381.495120519,0.0,257366.6954477243,0.0,6722780.813249172,0.0,97956.50794022008,51256.86103176695,6723381.494933637,0.0,0.1758193056336723,0.17582912581660138,0.17581930563364626,0.17582912581638697 
 01/02  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.849172213152388,14.953344147464743,14.987400712255964,15.167172010462276,5.335929208887726,5.509021550618346,5.33592919320776,5.509021494111021,16.0,49.11803322190115,16.0,100.0,16.000000000000964,49.715689526869237,16.0,100.0,16.000000000000005,49.11803220578165,16.0,100.0,16.000000000000936,49.715689559294997,16.0,100.0,787715.2257535742,0.0,6271124.420803241,0.0,610077.2525012281,0.0,6271655.007470159,0.0,684337.564614615,0.0,6271124.420788604,0.0,482563.2730902734,0.0,6271655.007500517,0.0,0.1758877862053095,0.17590522727735537,0.1758877862048561,0.1759052272783016 
